axis	gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
F1	ATP6V1G1	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	ATP6V1G2	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	ATP6V1G3	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	ATP6V1H	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	CTSD	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	IDE	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	PTPN1	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	PTPRF	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	TCIRG1	Reactome::Signaling by Insulin receptor	Reactome	positive	0.7037075757980347	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	CUL3	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	DACT1	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	DVL1	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	DVL2	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	DVL3	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	HECW1	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F1	KLHL12	Reactome::Degradation of DVL	Reactome	negative	0.7007898688316345	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F2	PIK3R1	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RAF/MAP kinase cascade;Reactome::RHOA GTPase cycle	Reactome	positive	13.261660695075989	16	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	PIK3R2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RAF/MAP kinase cascade;Reactome::RHOA GTPase cycle;Reactome::Signaling by PDGF	Reactome	positive	11.65807819366455	14	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	PIK3CA	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	10.767308712005615	13	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::Non-integrin membrane-ECM interactions;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by TGFB family members;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	9.819592356681824	12	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	GRB2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	9.00539767742157	11	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	PTPN11	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::Netrin-1 signaling;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	9.005379617214203	11	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	PIK3CB	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R);Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	8.290785133838654	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	SRC	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::Netrin-1 signaling;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	8.28747820854187	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF1	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF10	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF17	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF20	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF22	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF23	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF3	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF4	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF5	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
F2	FGF6	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI-3K cascade:FGFR1;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	8.20401644706726	10	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
