source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F1																F1_NULL_0300	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0301	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0302	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0303	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0304	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0305	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0306	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0307	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0308	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0309	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0310	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0311	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0312	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0313	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0314	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0315	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0316	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0317	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0318	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0319	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0320	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0321	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0322	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0323	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0324	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0325	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0326	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0327	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0328	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0329	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0330	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0331	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0332	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0333	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0334	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0335	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0336	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0337	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0338	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0339	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0340	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0341	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0342	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0343	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0344	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0345	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0346	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0347	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0348	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0349	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0350	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0351	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0352	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0353	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0354	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0355	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0356	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0357	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0358	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0359	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0360	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0361	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0362	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0363	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0364	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0365	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0366	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0367	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0368	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0369	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0370	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0371	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0372	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0373	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0374	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0375	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0376	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0377	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0378	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0379	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0380	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0381	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0382	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0383	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0384	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0385	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0386	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0387	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0388	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0389	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0390	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0391	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0392	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0393	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0394	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0395	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0396	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0397	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0398	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0399	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0400	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0401	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0402	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0403	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0404	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0405	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0406	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0407	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0408	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0409	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0410	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0411	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0412	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0413	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0414	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0415	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0416	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0417	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0418	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0419	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0420	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0421	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0422	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0423	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0424	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0425	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0426	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0427	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0428	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0429	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0430	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0431	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0432	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0433	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0434	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0435	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0436	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0437	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0438	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0439	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0440	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0441	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0442	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0443	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0444	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0445	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0446	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0447	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0448	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0449	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0450	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0451	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0452	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0453	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0454	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_0455	252.0	252.0	1.0																	
