factor	view	feature	feature_family	feature_name	loading	abs_loading_rank_within_factor_view
F8	BLD	Reactome::Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Reactome	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	-0.00013332640810403973	177.0
F1	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	-0.01982429064810276	183.0
F2	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	6.39840300209471e-06	434.0
F3	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	0.5186406373977661	55.0
F4	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	0.11945514380931854	317.0
F5	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	0.00032318884041160345	207.0
F6	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	-0.0001078368368325755	206.0
F7	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	-0.14428137242794037	303.0
F8	BLD	Reactome::Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	Global Genome Nucleotide Excision Repair (GG-NER)	-2.59820790233789e-05	376.0
F1	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	-0.0037031474057585	380.0
F2	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	-8.285137300845236e-05	183.0
F3	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	0.4657716453075409	75.0
F4	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	-0.2053653448820114	231.0
F5	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	0.00015314568008761853	306.0
F6	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	-5.002224497729912e-06	428.0
F7	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	0.24628475308418274	216.0
F8	BLD	Reactome::rRNA modification in the mitochondrion	Reactome	rRNA modification in the mitochondrion	-0.00015821598935872316	147.0
F1	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	0.006661619525402784	334.0
F2	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	6.308267620624974e-05	234.0
F3	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	-0.2826502025127411	223.0
F4	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	0.2385646253824234	198.0
F5	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	0.0005337686161510646	136.0
F6	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	3.0366034479811788e-05	361.0
F7	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	0.09092038869857788	350.0
F8	BLD	Reactome::Receptor-type tyrosine-protein phosphatases	Reactome	Receptor-type tyrosine-protein phosphatases	0.00018072864622808993	130.0
F1	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	-0.11944451928138733	4.0
F2	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	7.594811177114025e-05	202.0
F3	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	-0.20082730054855347	288.0
F4	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	0.42157694697380066	89.0
F5	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	-0.0007599344244226813	85.0
F6	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	-0.00014776068564970046	158.0
F7	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	-0.030689403414726257	420.0
F8	BLD	Reactome::Macroautophagy	Reactome	Macroautophagy	0.0002432048349874094	72.0
F1	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-0.002373137976974249	400.0
F2	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-0.00013264322478789836	99.0
F3	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-0.3748875558376312	125.0
F4	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-0.4376542866230011	82.0
F5	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	0.0003983993374276906	172.0
F6	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	5.6694399972911924e-05	306.0
F7	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-0.2566544711589813	204.0
F8	BLD	Reactome::Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	Reactome	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	-6.070710514904931e-05	289.0
F1	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	-0.036729954183101654	92.0
F2	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	4.987202555639669e-05	264.0
F3	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	0.4782501757144928	70.0
F4	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	0.1835322082042694	252.0
F5	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	0.0005421192618086934	133.0
F6	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	-0.00017281953478232026	111.0
F7	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	-0.12152212113142014	327.0
F8	BLD	Reactome::Nucleotide Excision Repair	Reactome	Nucleotide Excision Repair	1.3298965313879307e-05	406.0
F1	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-0.02379295974969864	153.0
F2	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-0.00012942316243425012	104.0
F3	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-0.4497091770172119	81.0
F4	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	0.23274938762187958	205.0
F5	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-0.0004861108318436891	145.0
F6	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-6.553045386681333e-05	281.0
F7	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-0.6734268069267273	1.0
F8	BLD	Reactome::Signaling by CSF3 (G-CSF)	Reactome	Signaling by CSF3 (G-CSF)	-1.4002260286360979e-05	404.0
F1	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	-0.0065588392317295074	336.0
F2	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.00014628900680691004	90.0
F3	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	-0.5832308530807495	27.0
F4	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.3130864202976227	153.0
F5	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.0002026251604547724	272.0
F6	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.00032293424010276794	35.0
F7	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.32438555359840393	160.0
F8	BLD	Reactome::Transcriptional regulation of granulopoiesis	Reactome	Transcriptional regulation of granulopoiesis	0.00029041190282441676	54.0
F1	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	1.5223199625324924e-05	448.0
F2	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	-8.866558346198872e-05	171.0
F3	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	-0.5930716395378113	25.0
F4	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	0.42129790782928467	90.0
F5	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	0.000334698474034667	201.0
F6	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	-7.240846753120422e-05	264.0
F7	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	0.2741597592830658	191.0
F8	BLD	Reactome::DNA Damage/Telomere Stress Induced Senescence	Reactome	DNA Damage/Telomere Stress Induced Senescence	-0.0008909119060263038	1.0
F1	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	-0.017796993255615234	205.0
F2	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	-2.3206112018669955e-05	366.0
F3	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	0.4932336211204529	67.0
F4	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	-0.14485903084278107	293.0
F5	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	1.1204075462956098e-06	444.0
F6	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	-1.4701842701470014e-05	400.0
F7	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	0.24314208328723907	220.0
F8	BLD	Reactome::rRNA processing in the mitochondrion	Reactome	rRNA processing in the mitochondrion	-0.0001910800056066364	116.0
F1	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	0.010487164370715618	283.0
F2	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	8.056111255427822e-05	193.0
F3	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	0.14733737707138062	329.0
F4	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	-0.3082161843776703	159.0
F5	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	0.00028081241180188954	235.0
F6	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	0.00012721594248432666	189.0
F7	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	-0.17126081883907318	280.0
F8	BLD	Reactome::Transcriptional activation of mitochondrial biogenesis	Reactome	Transcriptional activation of mitochondrial biogenesis	-1.9342382984177675e-06	433.0
F1	BLD	Reactome::Autophagy	Reactome	Autophagy	-0.13015791773796082	2.0
F2	BLD	Reactome::Autophagy	Reactome	Autophagy	7.872861897340044e-05	196.0
F3	BLD	Reactome::Autophagy	Reactome	Autophagy	-0.2843092083930969	222.0
F4	BLD	Reactome::Autophagy	Reactome	Autophagy	0.3732897937297821	113.0
F5	BLD	Reactome::Autophagy	Reactome	Autophagy	-0.0007626083679497242	84.0
F6	BLD	Reactome::Autophagy	Reactome	Autophagy	-0.00011129210906801745	200.0
F7	BLD	Reactome::Autophagy	Reactome	Autophagy	0.02876446768641472	421.0
F8	BLD	Reactome::Autophagy	Reactome	Autophagy	0.00024669262347742915	70.0
F1	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-0.002472365042194724	398.0
F2	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	7.512357842642814e-05	206.0
F3	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-0.21813678741455078	275.0
F4	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-0.3880636692047119	101.0
F5	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-0.0008431205060333014	76.0
F6	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	2.3666289052926004e-06	440.0
F7	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-0.5669861435890198	40.0
F8	BLD	Reactome::FRS-mediated FGFR3 signaling	Reactome	FRS-mediated FGFR3 signaling	-4.056127363583073e-05	355.0
F1	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	-0.011493165045976639	269.0
F2	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	-7.342066237470135e-05	211.0
F3	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	-0.41724786162376404	99.0
F4	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	0.02099950611591339	429.0
F5	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	0.00019273365614935756	279.0
F6	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	5.145818431628868e-05	320.0
F7	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	-0.42829158902168274	99.0
F8	BLD	Reactome::Regulation of NF-kappa B signaling	Reactome	Regulation of NF-kappa B signaling	-5.665417484124191e-05	296.0
F1	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	-0.005675747059285641	355.0
F2	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	2.7244748707744293e-05	356.0
F3	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	-0.2519133985042572	245.0
F4	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	0.4537189304828644	78.0
F5	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	-0.0003841794969048351	177.0
F6	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	-5.2406767281354405e-06	426.0
F7	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	0.09471435844898224	347.0
F8	BLD	Reactome::ROS and RNS production in phagocytes	Reactome	ROS and RNS production in phagocytes	0.00019244507711846381	113.0
F1	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	0.006125416606664658	348.0
F2	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	6.83461912558414e-05	225.0
F3	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	0.13277718424797058	338.0
F4	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	-0.22678305208683014	213.0
F5	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	0.0009452413651160896	62.0
F6	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	8.300381887238473e-05	240.0
F7	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	-0.13391155004501343	315.0
F8	BLD	Reactome::Cobalamin (Cbl, vitamin B12) transport and metabolism	Reactome	Cobalamin (Cbl, vitamin B12) transport and metabolism	-0.00021730517619289458	96.0
F1	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.009824790991842747	293.0
F2	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	0.0001898385671665892	58.0
F3	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.3266941010951996	169.0
F4	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.2102956473827362	226.0
F5	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.0005638611619360745	129.0
F6	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.00013758068962488323	174.0
F7	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.09220738708972931	349.0
F8	BLD	Reactome::Signaling by WNT in cancer	Reactome	Signaling by WNT in cancer	-0.00019214607891626656	114.0
F1	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.0007481469656340778	426.0
F2	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.00011321131751174107	130.0
F3	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.2048322856426239	283.0
F4	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.09827837347984314	343.0
F5	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.00018018181435763836	291.0
F6	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	4.476276080822572e-05	328.0
F7	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.26266786456108093	200.0
F8	BLD	Reactome::Induction of Cell-Cell Fusion	Reactome	Induction of Cell-Cell Fusion	0.00039551890222355723	23.0
F1	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	-0.005428878124803305	361.0
F2	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	0.00010123779065907001	151.0
F3	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	0.16677439212799072	321.0
F4	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	-0.3086073398590088	158.0
F5	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	0.0003550988913048059	192.0
F6	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	-1.3344899343792349e-05	408.0
F7	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	0.20339559018611908	245.0
F8	BLD	Reactome::CD28 dependent PI3K/Akt signaling	Reactome	CD28 dependent PI3K/Akt signaling	7.17642396921292e-05	270.0
F1	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	-0.050511762499809265	68.0
F2	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	-5.858672921021935e-06	435.0
F3	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	-0.014985231682658195	439.0
F4	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	0.3126448094844818	155.0
F5	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	-0.0007057494367472827	97.0
F6	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	-0.00020183983724564314	81.0
F7	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	0.4253048896789551	103.0
F8	BLD	Reactome::Lysosome Vesicle Biogenesis	Reactome	Lysosome Vesicle Biogenesis	0.00018065552285406739	131.0
F1	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	-0.07111993432044983	38.0
F2	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	6.599904736503959e-05	229.0
F3	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	0.5435839295387268	48.0
F4	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	0.2843129634857178	177.0
F5	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	-0.0011550042545422912	50.0
F6	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	-0.00034192242310382426	32.0
F7	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	0.044564973562955856	398.0
F8	BLD	Reactome::DNA Damage Recognition in GG-NER	Reactome	DNA Damage Recognition in GG-NER	-9.738976223161444e-05	225.0
F1	BLD	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.0014417608035728335	418.0
F2	BLD	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	-5.1321279897820204e-05	255.0
F3	BLD	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.040649060159921646	420.0
F4	BLD	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.1594502329826355	278.0
